datetime,timeframe,breakout_price,resistance_level,resistance_strength,resistance_timeframe,resistance_hits,resistance_reversals,price_change_pct,candle_range,rsi,volume_ratio,volatility,momentum_5,max_gain,hit_10,hit_20,hit_30,hit_50,hit_100,time_to_10,time_to_20,time_to_30,time_to_50
2024-04-08 14:15:00,15-minute,22669.2,22651.95,Very Strong,15m,23,4,0.036185516967480374,18.700000000000728,60.00501504513534,0.0,26.899768144918003,-26.049999999999272,99.14999999999782,True,True,True,True,False,15.0,75.0,75.0,75.0
2024-04-08 14:30:00,15-minute,22665.15,22651.95,Very Strong,15m,23,4,-0.01742460000616297,23.900000000001455,60.42929292929328,0.0,25.710854121775043,25.350000000002183,103.19999999999709,True,True,True,True,True,15.0,60.0,60.0,60.0
2024-04-08 14:45:00,15-minute,22675.05,22651.95,Very Strong,15m,23,4,0.04213452162978656,10.849999999998545,61.50822893637875,0.0,22.723314451701295,4.75,93.29999999999927,True,True,True,True,False,45.0,45.0,45.0,45.0
2024-04-08 15:00:00,15-minute,22671.15,22623.85,Strong,15m,13,2,-0.018742778517688772,23.349999999998545,55.54054054054053,0.0,22.26739340705191,15.30000000000291,97.19999999999709,True,True,True,True,False,30.0,30.0,30.0,30.0
2024-04-08 15:00:00,15-minute,22671.15,22651.95,Very Strong,15m,23,4,-0.018742778517688772,23.349999999998545,55.54054054054053,0.0,22.26739340705191,15.30000000000291,97.19999999999709,True,True,True,True,False,30.0,30.0,30.0,30.0
2024-04-08 15:15:00,15-minute,22661.0,22651.95,Very Strong,15m,23,4,-0.04455011005199812,16.5,53.86631716906947,0.0,20.270996260850307,0.09999999999854481,107.34999999999854,True,True,True,True,True,15.0,15.0,15.0,15.0
2024-04-09 09:15:00,15-minute,22705.35,22651.95,Very Strong,15m,23,4,-0.24011423550088512,84.54999999999927,56.62066940692876,0.0,30.31603828940166,40.19999999999709,70.35000000000218,True,True,True,True,False,15.0,15.0,30.0,30.0
2024-04-09 09:15:00,15-minute,22705.35,22675.3,Very Strong,15m,40,6,-0.24011423550088512,84.54999999999927,56.62066940692876,0.0,30.31603828940166,40.19999999999709,70.35000000000218,True,True,True,True,False,15.0,15.0,30.0,30.0
2024-04-09 09:30:00,15-minute,22730.0,22675.3,Very Strong,15m,40,6,0.11076928497656428,30.649999999997817,58.061311382344506,0.0,31.531684147784826,54.95000000000073,45.70000000000073,True,True,True,False,False,15.0,15.0,60.0,
2024-04-09 12:00:00,15-minute,22720.5,22675.3,Very Strong,15m,40,6,-0.11320547342968622,41.150000000001455,58.174590028159486,0.0,39.093031667158414,-26.450000000000728,55.20000000000073,True,True,True,True,False,465.0,480.0,540.0,570.0
2024-04-09 12:15:00,15-minute,22713.3,22675.3,Very Strong,15m,40,6,-0.02992944573307016,26.25,58.748745399799205,0.0,36.607496714726736,-16.350000000002183,62.400000000001455,True,True,True,True,False,225.0,450.0,465.0,555.0
2024-04-09 12:30:00,15-minute,22687.55,22651.95,Very Strong,15m,23,4,-0.11314981343489253,45.55000000000291,32.41895261845397,0.0,34.898338351073775,-51.60000000000218,88.15000000000146,True,True,True,True,False,15.0,180.0,180.0,435.0
2024-04-09 12:30:00,15-minute,22687.55,22675.3,Very Strong,15m,40,6,-0.11314981343489253,45.55000000000291,32.41895261845397,0.0,34.898338351073775,-51.60000000000218,88.15000000000146,True,True,True,True,False,15.0,180.0,180.0,435.0
2024-04-09 12:45:00,15-minute,22698.1,22675.3,Very Strong,15m,40,6,0.04804471243695924,19.75,47.88444703822583,0.0,33.313781227383096,-44.0,77.60000000000218,True,True,True,True,False,165.0,165.0,420.0,495.0
2024-04-09 13:00:00,15-minute,22683.55,22651.95,Very Strong,15m,23,4,-0.06454256284639952,17.849999999998545,35.596899224805654,0.0,31.948224869270575,-62.79999999999927,92.15000000000146,True,True,True,True,False,150.0,150.0,150.0,405.0
2024-04-09 13:00:00,15-minute,22683.55,22675.3,Very Strong,15m,40,6,-0.06454256284639952,17.849999999998545,35.596899224805654,0.0,31.948224869270575,-62.79999999999927,92.15000000000146,True,True,True,True,False,150.0,150.0,150.0,405.0
2024-04-09 13:15:00,15-minute,22677.4,22623.85,Strong,15m,13,2,-0.024908466894874443,31.25,29.91398534565087,0.0,31.7748725606387,-43.099999999998545,98.29999999999927,True,True,True,True,False,135.0,135.0,135.0,390.0
2024-04-09 13:15:00,15-minute,22677.4,22651.95,Very Strong,15m,23,4,-0.024908466894874443,31.25,29.91398534565087,0.0,31.7748725606387,-43.099999999998545,98.29999999999927,True,True,True,True,False,135.0,135.0,135.0,390.0
2024-04-09 13:15:00,15-minute,22677.4,22675.3,Very Strong,15m,40,6,-0.024908466894874443,31.25,29.91398534565087,0.0,31.7748725606387,-43.099999999998545,98.29999999999927,True,True,True,True,False,135.0,135.0,135.0,390.0
2024-04-09 13:30:00,15-minute,22652.5,22623.85,Strong,15m,13,2,-0.10914021761897937,25.25,22.13564213564176,0.0,33.537729243701584,-60.79999999999927,123.20000000000073,True,True,True,True,True,15.0,120.0,120.0,120.0
2024-04-09 13:30:00,15-minute,22652.5,22651.95,Very Strong,15m,23,4,-0.10914021761897937,25.25,22.13564213564176,0.0,33.537729243701584,-60.79999999999927,123.20000000000073,True,True,True,True,True,15.0,120.0,120.0,120.0
2024-04-09 13:45:00,15-minute,22652.7,22623.85,Strong,15m,13,2,0.001986557626729034,23.200000000000728,20.902961008501165,0.0,34.347892277059515,-34.849999999998545,123.0,True,True,True,True,True,30.0,105.0,105.0,105.0
2024-04-09 13:45:00,15-minute,22652.7,22651.95,Very Strong,15m,23,4,0.001986557626729034,23.200000000000728,20.902961008501165,0.0,34.347892277059515,-34.849999999998545,123.0,True,True,True,True,True,30.0,105.0,105.0,105.0
2024-04-09 14:15:00,15-minute,22651.2,22623.85,Strong,15m,13,2,0.1432436734044311,58.75,28.044026599403367,0.0,41.80610286515363,-32.349999999998545,124.5,True,True,True,True,True,75.0,75.0,75.0,75.0
2024-04-09 14:30:00,15-minute,22633.65,22623.85,Strong,15m,13,2,-0.07836160237336323,33.25,28.011910215299608,0.0,44.76666074662742,-43.75,142.04999999999927,True,True,True,True,True,15.0,15.0,60.0,60.0
2024-04-09 14:45:00,15-minute,22651.4,22623.85,Strong,15m,13,2,0.07599119915879832,22.30000000000291,30.63341425733796,0.0,45.44582112609389,-1.0999999999985448,124.29999999999927,True,True,True,True,True,45.0,45.0,45.0,45.0
2024-04-09 15:00:00,15-minute,22641.55,22623.85,Strong,15m,13,2,-0.04304388710581733,18.399999999997817,28.46433925894219,0.0,45.72477331455374,-11.150000000001455,134.15000000000146,True,True,True,True,True,15.0,30.0,30.0,30.0
2024-04-09 15:15:00,15-minute,22642.05,22623.85,Strong,15m,13,2,0.0,13.549999999999272,27.29647366129757,0.0,45.10226420893848,24.549999999999272,133.65000000000146,True,True,True,True,True,15.0,15.0,15.0,15.0
2024-04-10 09:15:00,15-minute,22715.9,22651.95,Very Strong,15m,23,4,-0.01914591608806481,42.39999999999782,50.465616045845664,0.0,40.86551523543158,82.25,59.79999999999927,True,True,True,True,False,15.0,240.0,315.0,345.0
2024-04-10 09:15:00,15-minute,22715.9,22675.3,Very Strong,15m,40,6,-0.01914591608806481,42.39999999999782,50.465616045845664,0.0,40.86551523543158,82.25,59.79999999999927,True,True,True,True,False,15.0,240.0,315.0,345.0
2024-04-10 09:30:00,15-minute,22720.75,22675.3,Very Strong,15m,40,6,0.0202499103060974,24.799999999999272,56.42663569492854,0.0,40.4089928589956,69.34999999999854,54.95000000000073,True,True,True,True,False,225.0,240.0,300.0,330.0
2024-04-10 09:45:00,15-minute,22700.55,22651.95,Very Strong,15m,23,4,-0.08604715648258271,39.400000000001455,50.457174846053505,0.0,38.585984893406994,59.0,75.15000000000146,True,True,True,True,False,30.0,195.0,210.0,285.0
2024-04-10 09:45:00,15-minute,22700.55,22675.3,Very Strong,15m,40,6,-0.08604715648258271,39.400000000001455,50.457174846053505,0.0,38.585984893406994,59.0,75.15000000000146,True,True,True,True,False,30.0,195.0,210.0,285.0
2024-04-10 10:00:00,15-minute,22707.3,22651.95,Very Strong,15m,23,4,0.024888058797478674,27.80000000000291,54.56467422640781,0.0,36.53161022982424,65.25,68.40000000000146,True,True,True,True,False,60.0,195.0,195.0,300.0
2024-04-10 10:00:00,15-minute,22707.3,22675.3,Very Strong,15m,40,6,0.024888058797478674,27.80000000000291,54.56467422640781,0.0,36.53161022982424,65.25,68.40000000000146,True,True,True,True,False,60.0,195.0,195.0,300.0
2024-04-10 10:15:00,15-minute,22694.0,22675.3,Very Strong,15m,40,6,-0.05615070408578947,24.900000000001455,53.10512532734725,0.0,33.39675015602451,-26.25,81.70000000000073,True,True,True,True,False,15.0,45.0,180.0,195.0
2024-04-10 10:30:00,15-minute,22705.0,22675.3,Very Strong,15m,40,6,0.04692797987164847,20.200000000000728,60.359116022099386,0.0,32.55431736158342,-10.900000000001455,70.70000000000073,True,True,True,True,False,30.0,165.0,165.0,270.0
2024-04-10 10:45:00,15-minute,22702.7,22675.3,Very Strong,15m,40,6,-0.0072673298288557795,10.399999999997817,59.78473581213308,0.0,32.03685541988338,-18.049999999999272,73.0,True,True,True,True,False,15.0,150.0,150.0,255.0
2024-04-10 11:00:00,15-minute,22706.3,22675.3,Very Strong,15m,40,6,0.015636872185084503,17.75,69.83028137561415,0.0,32.60707170126297,5.75,69.40000000000146,True,True,True,True,False,120.0,135.0,135.0,240.0
2024-04-10 11:15:00,15-minute,22681.95,22651.95,Very Strong,15m,23,4,-0.1067990240551039,32.900000000001455,57.16616173386171,0.0,32.30034055441752,-25.349999999998545,93.75,True,True,True,True,False,15.0,45.0,105.0,120.0
2024-04-10 11:15:00,15-minute,22681.95,22675.3,Very Strong,15m,40,6,-0.1067990240551039,32.900000000001455,57.16616173386171,0.0,32.30034055441752,-25.349999999998545,93.75,True,True,True,True,False,15.0,45.0,105.0,120.0
2024-04-10 11:30:00,15-minute,22685.45,22651.95,Very Strong,15m,23,4,0.020060932326315412,18.349999999998545,62.9177057356609,0.0,32.32058941188023,-8.549999999999272,90.25,True,True,True,True,False,15.0,30.0,90.0,105.0
2024-04-10 11:30:00,15-minute,22685.45,22675.3,Very Strong,15m,40,6,0.020060932326315412,18.349999999998545,62.9177057356609,0.0,32.32058941188023,-8.549999999999272,90.25,True,True,True,True,False,15.0,30.0,90.0,105.0
2024-04-10 11:45:00,15-minute,22691.65,22651.95,Very Strong,15m,23,4,0.025346140113462548,21.400000000001455,60.65096586398535,0.0,32.46330428239407,-13.349999999998545,84.04999999999927,True,True,True,True,False,15.0,75.0,90.0,105.0
2024-04-10 11:45:00,15-minute,22691.65,22675.3,Very Strong,15m,40,6,0.025346140113462548,21.400000000001455,60.65096586398535,0.0,32.46330428239407,-13.349999999998545,84.04999999999927,True,True,True,True,False,15.0,75.0,90.0,105.0
2024-04-10 12:00:00,15-minute,22706.4,22675.3,Very Strong,15m,40,6,0.06389945310881856,17.700000000000728,66.72685065772605,0.0,32.40951726178102,3.7000000000007276,69.29999999999927,True,True,True,True,False,60.0,75.0,75.0,180.0
2024-04-10 12:15:00,15-minute,22701.05,22675.3,Very Strong,15m,40,6,-0.021360087025848712,14.5,64.8465022647209,0.0,31.955147018651708,-5.25,74.65000000000146,True,True,True,True,False,45.0,45.0,60.0,135.0
2024-04-10 12:30:00,15-minute,22702.2,22675.3,Very Strong,15m,40,6,0.004405053477349215,10.549999999999272,42.5811755034938,0.0,28.079380427529593,20.25,73.5,True,True,True,True,False,30.0,45.0,45.0,150.0
2024-04-10 12:45:00,15-minute,22698.2,22675.3,Very Strong,15m,40,6,-0.0185002466699588,13.399999999997817,42.70403957131045,0.0,26.767832716745932,12.75,77.5,True,True,True,True,False,15.0,15.0,30.0,105.0
2024-04-10 13:00:00,15-minute,22715.1,22675.3,Very Strong,15m,40,6,0.07247127031782546,26.600000000002183,47.8815148106481,0.0,23.696767904947556,23.44999999999709,60.60000000000218,True,True,True,True,False,15.0,15.0,90.0,120.0
2024-04-10 15:00:00,15-minute,22752.65,22750.0,Very Strong,15m,13,5,0.0373722473691037,34.54999999999927,75.74712643677974,0.0,22.081103344929524,14.75,3.0,False,False,False,False,False,,,,
2024-04-12 09:00:00,15-minute,22677.4,22651.95,Very Strong,15m,23,4,0.0,0.0,42.15367965368009,0.0,23.448979327646022,-65.29999999999927,48.75,True,True,True,False,False,15.0,15.0,15.0,
2024-04-12 09:00:00,15-minute,22677.4,22675.3,Very Strong,15m,40,6,0.0,0.0,42.15367965368009,0.0,23.448979327646022,-65.29999999999927,48.75,True,True,True,False,False,15.0,15.0,15.0,
2024-04-12 09:15:00,15-minute,22715.95,22623.85,Strong,15m,13,2,0.14106890554775514,60.54999999999927,53.41743119266077,0.0,23.250480893338544,-27.700000000000728,10.200000000000728,True,False,False,False,False,15.0,,,
2024-04-12 09:15:00,15-minute,22715.95,22651.95,Very Strong,15m,23,4,0.14106890554775514,60.54999999999927,53.41743119266077,0.0,23.250480893338544,-27.700000000000728,10.200000000000728,True,False,False,False,False,15.0,,,
2024-04-12 09:15:00,15-minute,22715.95,22675.3,Very Strong,15m,40,6,0.14106890554775514,60.54999999999927,53.41743119266077,0.0,23.250480893338544,-27.700000000000728,10.200000000000728,True,False,False,False,False,15.0,,,
2024-04-12 09:30:00,15-minute,22640.55,22623.85,Strong,15m,13,2,-0.32622118324518395,98.90000000000146,39.45252352437983,0.0,28.739621008618336,-102.04999999999927,57.650000000001455,True,True,True,True,False,15.0,15.0,105.0,135.0
2024-04-12 09:45:00,15-minute,22650.7,22623.85,Strong,15m,13,2,0.05941534417829342,32.150000000001455,42.040884718498894,0.0,31.256702332765133,-101.95000000000073,47.5,True,True,True,False,False,15.0,90.0,90.0,
2024-04-12 10:00:00,15-minute,22641.7,22623.85,Strong,15m,13,2,-0.04017518145053837,34.45000000000073,37.36660929432099,0.0,34.53162204389383,-91.14999999999782,56.5,True,True,True,True,False,30.0,30.0,75.0,105.0
2024-04-12 10:15:00,15-minute,22648.1,22623.85,Strong,15m,13,2,0.025615772249282416,20.549999999999272,36.045694200351605,0.0,36.9866721185281,-29.30000000000291,50.10000000000218,True,True,True,True,False,15.0,60.0,60.0,90.0
2024-04-12 10:30:00,15-minute,22665.15,22623.85,Strong,15m,13,2,0.07461945183403333,24.549999999999272,36.41446793639741,0.0,38.15858011996801,-50.79999999999927,33.04999999999927,True,True,True,False,False,45.0,45.0,75.0,
2024-04-12 10:30:00,15-minute,22665.15,22651.95,Very Strong,15m,23,4,0.07461945183403333,24.549999999999272,36.41446793639741,0.0,38.15858011996801,-50.79999999999927,33.04999999999927,True,True,True,False,False,45.0,45.0,75.0,
2024-04-12 10:45:00,15-minute,22659.4,22623.85,Strong,15m,13,2,-0.011914165059712427,16.75,36.31927500871426,0.0,39.499880994937435,18.850000000002183,38.79999999999927,True,True,True,False,False,30.0,30.0,60.0,
2024-04-12 10:45:00,15-minute,22659.4,22651.95,Very Strong,15m,23,4,-0.011914165059712427,16.75,36.31927500871426,0.0,39.499880994937435,18.850000000002183,38.79999999999927,True,True,True,False,False,30.0,30.0,60.0,
2024-04-12 11:00:00,15-minute,22657.85,22623.85,Strong,15m,13,2,-0.006840428254953399,15.100000000002183,38.28067597354883,0.0,40.76828456344366,7.149999999997817,40.35000000000218,True,True,True,False,False,15.0,15.0,15.0,
2024-04-12 11:00:00,15-minute,22657.85,22651.95,Very Strong,15m,23,4,-0.006840428254953399,15.100000000002183,38.28067597354883,0.0,40.76828456344366,7.149999999997817,40.35000000000218,True,True,True,False,False,15.0,15.0,15.0,
2024-04-12 11:15:00,15-minute,22671.5,22623.85,Strong,15m,13,2,0.06090644681498684,32.5,36.55589123867126,0.0,41.2891523913164,29.799999999999272,26.700000000000728,True,True,False,False,False,15.0,30.0,,
2024-04-12 11:15:00,15-minute,22671.5,22651.95,Very Strong,15m,23,4,0.06090644681498684,32.5,36.55589123867126,0.0,41.2891523913164,29.799999999999272,26.700000000000728,True,True,False,False,False,15.0,30.0,,
2024-04-12 11:30:00,15-minute,22681.55,22651.95,Very Strong,15m,23,4,0.042563702204040314,13.75,38.663745892661666,0.0,41.29882716167937,33.45000000000073,16.650000000001455,True,False,False,False,False,15.0,,,
2024-04-12 11:30:00,15-minute,22681.55,22675.3,Very Strong,15m,40,6,0.042563702204040314,13.75,38.663745892661666,0.0,41.29882716167937,33.45000000000073,16.650000000001455,True,False,False,False,False,15.0,,,
2024-04-12 11:45:00,15-minute,22690.75,22651.95,Very Strong,15m,23,4,0.04056160183056594,18.799999999999272,40.8083673107611,0.0,40.717203462726616,25.599999999998545,6.400000000001455,False,False,False,False,False,,,,
2024-04-12 11:45:00,15-minute,22690.75,22675.3,Very Strong,15m,40,6,0.04056160183056594,18.799999999999272,40.8083673107611,0.0,40.717203462726616,25.599999999998545,6.400000000001455,False,False,False,False,False,,,,
2024-04-12 12:00:00,15-minute,22687.95,22651.95,Very Strong,15m,23,4,-0.007272054156960975,14.850000000002183,38.22780203784586,0.0,39.20284789176897,28.549999999999272,2.349999999998545,False,False,False,False,False,,,,
2024-04-12 12:00:00,15-minute,22687.95,22675.3,Very Strong,15m,40,6,-0.007272054156960975,14.850000000002183,38.22780203784586,0.0,39.20284789176897,28.549999999999272,2.349999999998545,False,False,False,False,False,,,,
2024-04-12 12:15:00,15-minute,22627.2,22623.85,Strong,15m,13,2,-0.26820286450355385,106.25,33.26999208234416,0.0,40.34687516347381,-30.649999999997817,3.75,False,False,False,False,False,,,,
2024-04-12 13:00:00,15-minute,22568.05,22511.85,Moderate,15m,3,3,-0.09208082748789458,50.54999999999927,33.62691960253001,0.0,50.382916577209734,-122.70000000000073,23.450000000000728,True,True,False,False,False,15.0,15.0,,
2024-04-12 14:00:00,15-minute,22544.7,22511.85,Moderate,15m,3,3,-0.15589085868405406,43.20000000000073,27.371782829231933,0.0,49.66113751093107,-43.29999999999927,19.049999999999272,True,False,False,False,False,15.0,,,
2024-04-12 14:15:00,15-minute,22548.15,22511.85,Moderate,15m,3,3,0.0141938660320858,24.700000000000728,28.91794580253979,0.0,48.97077807423142,-19.899999999997817,14.349999999998545,True,False,False,False,False,15.0,,,
2024-04-12 14:30:00,15-minute,22532.05,22511.85,Moderate,15m,3,3,-0.07804999190675767,30.450000000000728,27.406609195402837,0.0,52.89358358197312,-51.75,17.0,True,False,False,False,False,15.0,,,
2024-04-12 14:45:00,15-minute,22545.8,22489.05,Very Strong,15m,57,3,0.05480740854151736,28.200000000000728,27.432675044883467,0.0,54.71018234811876,-18.5,3.25,False,False,False,False,False,,,,
2024-04-12 14:45:00,15-minute,22545.8,22511.85,Moderate,15m,3,3,0.05480740854151736,28.200000000000728,27.432675044883467,0.0,54.71018234811876,-18.5,3.25,False,False,False,False,False,,,,
2024-04-12 15:00:00,15-minute,22515.85,22489.05,Very Strong,15m,57,3,-0.1330621821754336,37.95000000000073,22.235254691689363,0.0,58.38910288281,-64.70000000000073,8.200000000000728,False,False,False,False,False,,,,
2024-04-12 15:00:00,15-minute,22515.85,22511.85,Moderate,15m,3,3,-0.1330621821754336,37.95000000000073,22.235254691689363,0.0,58.38910288281,-64.70000000000073,8.200000000000728,False,False,False,False,False,,,,
2024-04-12 15:15:00,15-minute,22519.4,22489.05,Very Strong,15m,57,3,0.015988772328774385,20.200000000000728,20.73441502988996,0.0,60.67275351976456,-25.299999999999272,-92.85000000000218,False,False,False,False,False,,,,
2024-04-12 15:15:00,15-minute,22519.4,22511.85,Moderate,15m,3,3,0.015988772328774385,20.200000000000728,20.73441502988996,0.0,60.67275351976456,-25.299999999999272,-92.85000000000218,False,False,False,False,False,,,,
2024-04-15 09:00:00,15-minute,22339.05,22326.0,Very Strong,15m,23,4,0.0,0.0,12.906655326388048,0.0,82.3563334009569,-209.10000000000218,87.5,True,True,True,True,False,15.0,15.0,15.0,105.0
2024-04-15 09:15:00,15-minute,22328.05,22326.0,Very Strong,15m,23,4,-0.12814950328090216,66.29999999999927,14.433479966710962,0.0,98.2482093043599,-204.0,98.5,True,True,True,True,False,30.0,30.0,45.0,60.0
2024-04-15 09:45:00,15-minute,22343.85,22326.0,Very Strong,15m,23,4,0.28365420218888177,73.45000000000073,24.351297405189698,0.0,119.68885055553007,-172.0,82.70000000000073,True,True,True,True,False,15.0,15.0,15.0,60.0
2024-04-15 10:00:00,15-minute,22360.3,22326.0,Very Strong,15m,23,4,0.0749657059867389,42.599999999998545,28.01354640702739,0.0,120.18701050178925,-159.10000000000218,66.25,True,True,True,True,False,15.0,15.0,45.0,45.0
2024-04-15 10:15:00,15-minute,22368.15,22326.0,Very Strong,15m,23,4,0.03354106432505316,39.900000000001455,26.789366053170298,0.0,117.1700916961944,29.100000000002183,58.39999999999782,True,True,True,True,False,15.0,30.0,30.0,30.0
2024-04-15 10:30:00,15-minute,22378.05,22326.0,Very Strong,15m,23,4,0.04247034340625566,31.400000000001455,29.530717661281656,0.0,111.39707720199773,50.0,48.5,True,True,True,False,False,15.0,15.0,15.0,
2024-04-15 11:15:00,15-minute,22378.75,22326.0,Very Strong,15m,23,4,0.07736528713477557,23.599999999998545,33.87894937190703,0.0,104.10328373374728,18.450000000000728,25.299999999999272,True,True,False,False,False,45.0,45.0,,
2024-04-15 11:45:00,15-minute,22383.55,22326.0,Very Strong,15m,23,4,0.047155052965624965,28.599999999998545,34.17536330830005,0.0,97.13343927945277,5.5,20.5,True,True,False,False,False,15.0,30.0,,
2024-04-15 12:00:00,15-minute,22398.85,22387.85,Strong,15m,12,2,0.06835376872747742,25.600000000002183,38.25301204819277,0.0,92.3356167734839,-25.700000000000728,5.200000000000728,False,False,False,False,False,,,,
2024-04-15 12:15:00,15-minute,22389.3,22387.85,Strong,15m,12,2,-0.04330550471003494,15.0,37.093253968253656,0.0,85.01828657748675,27.399999999997817,8.950000000000728,False,False,False,False,False,,,,
2024-04-15 12:45:00,15-minute,22352.7,22326.0,Very Strong,15m,23,4,-0.11395018366088426,35.10000000000218,53.5289906943453,0.0,73.25115676251124,-19.899999999997817,3.899999999997817,False,False,False,False,False,,,,
2024-04-15 13:00:00,15-minute,22338.3,22326.0,Very Strong,15m,23,4,-0.06553944781338236,35.0,59.10527979766034,0.0,67.08622613311329,-45.25,16.0,True,False,False,False,False,15.0,,,
2024-04-15 13:15:00,15-minute,22345.7,22326.0,Very Strong,15m,23,4,0.029992389990602657,21.099999999998545,50.35501823066632,0.0,56.36399770051464,-53.14999999999782,8.200000000000728,False,False,False,False,False,,,,
2024-04-15 13:30:00,15-minute,22333.85,22326.0,Very Strong,15m,23,4,-0.05951541919216951,30.649999999997817,44.83297519046677,0.0,46.801329546396175,-55.45000000000073,20.05000000000291,True,True,False,False,False,15.0,15.0,,
2024-04-15 13:45:00,15-minute,22344.25,22326.0,Very Strong,15m,23,4,0.042310654225695896,19.100000000002183,45.37717601547361,0.0,30.785456557742606,-34.25,9.549999999999272,False,False,False,False,False,,,,
2024-04-15 14:00:00,15-minute,22334.15,22326.0,Very Strong,15m,23,4,-0.04632012352032287,21.200000000000728,41.51526865094749,0.0,30.98023765148274,-18.549999999999272,9.099999999998545,False,False,False,False,False,,,,
2024-04-16 14:00:00,15-minute,22143.05,22136.05,Moderate,15m,3,3,0.061456565798058894,30.450000000000728,37.85522788203749,0.0,35.52313886311056,11.049999999999272,4134.100000000002,True,True,True,True,True,15.0,60.0,75.0,90.0
2024-04-16 14:30:00,15-minute,22136.55,22136.05,Moderate,15m,3,3,0.01626534194492169,16.75,32.726298875200584,0.0,34.801856044783136,36.45000000000073,4140.600000000002,True,True,True,True,True,30.0,30.0,30.0,60.0
2024-04-16 15:00:00,15-minute,22168.9,22136.05,Moderate,15m,3,3,0.2088352687511051,53.150000000001455,45.78597469440317,0.0,33.15382370507715,39.55000000000291,4108.25,True,True,True,True,True,15.0,30.0,30.0,45.0
2024-04-16 15:15:00,15-minute,22177.45,22136.05,Moderate,15m,3,3,0.04127515416157962,26.25,52.576379388964725,0.0,32.45874253659331,34.400000000001455,4099.700000000001,True,True,True,True,True,15.0,15.0,15.0,30.0
2024-04-18 09:15:00,15-minute,22267.05,22213.5,Very Strong,15m,9,3,0.17229938705504932,61.45000000000073,73.12023247366503,9.999997723346276,41.7188215595764,130.5,4010.100000000002,True,True,True,True,True,105.0,105.0,150.0,180.0
2024-04-18 10:00:00,15-minute,22178.15,22136.05,Moderate,15m,3,3,-0.1328371079335274,58.25,62.2626582278481,0.0,42.27866078586313,0.7000000000007276,4099.0,True,True,True,True,True,30.0,30.0,60.0,60.0
2024-04-18 10:15:00,15-minute,22176.3,22136.05,Moderate,15m,3,3,-0.0027055179037745705,30.450000000000728,62.0075638197291,0.0,42.463760012803824,-36.04999999999927,4100.850000000002,True,True,True,True,True,15.0,15.0,15.0,45.0
2024-04-18 10:30:00,15-minute,22191.15,22136.05,Moderate,15m,3,3,0.0649328688829583,47.89999999999782,61.442507596354154,0.0,43.072568125795094,-75.89999999999782,4086.0,True,True,True,True,True,30.0,30.0,30.0,30.0
2024-04-18 10:45:00,15-minute,22193.6,22136.05,Moderate,15m,3,3,0.01126577772169924,28.599999999998545,60.52071393482893,0.0,43.560757931078875,-6.850000000002183,4083.550000000003,True,True,True,True,True,15.0,15.0,15.0,15.0
2024-04-18 11:00:00,15-minute,22283.0,22213.5,Very Strong,15m,9,3,0.4019140480674816,104.45000000000073,68.363731793728,0.0,50.33264211019294,75.75,3994.1500000000015,True,True,True,True,True,15.0,45.0,75.0,270.0
2024-04-18 11:45:00,15-minute,22303.05,22295.2,Weak,15m,0,0,0.09267403870318196,31.900000000001455,73.12242798353904,0.0,58.948361601281555,111.89999999999782,3974.100000000002,True,True,True,True,True,30.0,30.0,225.0,225.0
2024-04-18 12:15:00,15-minute,22313.05,22295.2,Weak,15m,0,0,0.09285696662756833,34.95000000000073,68.50436681222716,0.0,61.971612983184585,30.049999999999272,3964.100000000002,True,True,True,True,True,195.0,195.0,195.0,195.0
2024-04-18 12:30:00,15-minute,22309.8,22295.2,Weak,15m,0,0,-0.01725401267834793,21.400000000001455,64.55563853622132,0.0,63.277905171097515,33.75,3967.350000000002,True,True,True,True,True,180.0,180.0,180.0,180.0
2024-04-18 12:45:00,15-minute,22298.7,22295.2,Weak,15m,0,0,-0.049977924549012294,26.049999999999272,55.43534260690402,0.0,61.97427012754534,16.150000000001455,3978.4500000000007,True,True,True,True,True,165.0,165.0,165.0,165.0
2024-04-18 13:45:00,15-minute,22140.65,22136.05,Moderate,15m,3,3,0.21114329682267338,68.75,45.924316908654596,0.0,67.15508484842844,-169.14999999999782,4136.5,True,True,True,True,True,15.0,15.0,30.0,105.0
2024-04-18 14:00:00,15-minute,22137.85,22136.05,Moderate,15m,3,3,-0.007001093073899519,50.5,43.73383494004191,0.0,70.30858691997756,-160.85000000000218,4139.300000000003,True,True,True,True,True,15.0,15.0,15.0,90.0
2024-04-18 14:15:00,15-minute,22137.75,22136.05,Moderate,15m,3,3,-0.005646144812322147,42.04999999999927,43.397564723962766,0.0,72.48958727365903,-153.70000000000073,4139.4000000000015,True,True,True,True,True,75.0,75.0,75.0,75.0
2024-09-30 09:00:00,15-minute,26061.3,26031.8,Very Strong,1h,13,4,0.0,0.0,19.713447263938875,0.0,40.571126948544034,-130.10000000000218,66.45000000000073,True,True,True,True,False,15.0,15.0,15.0,15.0
2024-09-30 09:15:00,15-minute,26065.2,26031.8,Very Strong,1h,13,4,0.016307924308208255,75.40000000000146,20.058439326228594,0.0,48.569910205820825,-126.64999999999782,-0.049999999999272404,False,False,False,False,False,,,,
2024-09-30 09:45:00,15-minute,25980.65,25955.85,Very Strong,1h,11,7,-0.16120602860589292,60.04999999999927,17.940046118370233,0.0,73.61463330488688,-214.5,38.099999999998545,True,True,True,False,False,15.0,15.0,15.0,
