datetime,timeframe,candle_close,candle_low,support_level,support_strength,support_timeframe,support_hits,support_reversals,breakdown_distance,breakdown_pct,close_below_pct,lower_wick,price_change_pct,candle_range,body_size,rsi,volume_ratio,volatility,momentum_5,max_drop,next_candle_lower,next_3_lower,next_5_lower,drop_10,drop_20,drop_30,drop_50,drop_100,time_to_10,time_to_20,time_to_30,time_to_50
2024-09-25 11:15:00,1-hour,25880.15,25871.9,25918.65,Strong,1h,15,2,38.5,0.1485416871634904,0.1485416871634904,-8.25,-0.13447810148562048,59.0,34.849999999998545,52.08940719121198,0.0,70.15101431766199,-93.25,1185.300000000003,False,False,False,True,True,True,True,True,7260.0,7320.0,7320.0,7320.0
2024-09-30 10:15:00,1-hour,25928.65,25921.55,25962.55,Strong,15m,6,2,33.89999999999782,0.13057269027887405,0.13057269027887405,-7.100000000002183,-0.21013537567470794,73.40000000000146,54.599999999998545,37.98288610109974,0.0,113.26227815082953,-261.1999999999971,2513.4500000000007,True,True,True,True,True,True,True,True,60.0,60.0,60.0,120.0
2025-10-23 13:15:00,1-hour,25958.55,25946.7,25991.85,Weak,15m,0,0,33.29999999999927,0.12811708285481516,0.12811708285481516,-11.849999999998545,-0.38566256252626246,132.59999999999854,100.5,59.52892885050157,0.0,99.49006880163728,89.95000000000073,95.95000000000073,True,False,False,True,True,True,True,False,60.0,60.0,60.0,60.0
2024-09-30 09:15:00,1-hour,25982.55,25962.55,26034.65,Strong,1h,20,2,52.10000000000218,0.20011791977231183,0.20011791977231183,-20.0,-0.30083323900318854,165.20000000000073,78.40000000000146,42.73803119946234,0.0,117.62976135816501,-254.20000000000073,2567.3499999999985,True,True,True,True,True,True,True,True,60.0,60.0,60.0,60.0
2025-10-23 13:15:00,1-hour,25958.55,25946.7,26062.3,Weak,15m,0,0,103.75,0.3980845896179539,0.3980845896179539,-11.849999999998545,-0.38566256252626246,132.59999999999854,100.5,59.52892885050157,0.0,99.49006880163728,89.95000000000073,95.95000000000073,True,False,False,True,True,True,True,False,60.0,60.0,60.0,60.0
2024-09-30 09:15:00,1-hour,25982.55,25962.55,26152.45,Very Strong,1h,10,6,169.90000000000146,0.6496523270286395,0.6496523270286395,-20.0,-0.30083323900318854,165.20000000000073,78.40000000000146,42.73803119946234,0.0,117.62976135816501,-254.20000000000073,2567.3499999999985,True,True,True,True,True,True,True,True,60.0,60.0,60.0,60.0
2024-09-30 09:15:00,1-hour,25982.55,25962.55,26179.9,Weak,15m,0,0,197.35000000000218,0.7538225890855281,0.7538225890855281,-20.0,-0.30083323900318854,165.20000000000073,78.40000000000146,42.73803119946234,0.0,117.62976135816501,-254.20000000000073,2567.3499999999985,True,True,True,True,True,True,True,True,60.0,60.0,60.0,60.0
2024-09-27 15:15:00,1-hour,26175.0,26157.7,26206.95,Weak,15m,0,0,31.950000000000728,0.12191422504335958,0.12191422504335958,-17.299999999999272,-0.07291718364058528,39.29999999999927,19.099999999998545,69.44377558368134,0.0,122.09041006918939,-66.0,2759.7999999999993,True,True,True,True,True,True,True,True,3960.0,3960.0,3960.0,3960.0
2023-04-19 00:00:00,1-day,17610.2,17580.0,17651.15,Very Strong,1h,73,7,40.95000000000073,0.23199621554403382,0.23199621554403382,-30.200000000000728,-0.24442952754008626,86.15000000000146,43.14999999999782,,0.9928590062379956,,-112.04999999999927,56.25,False,False,False,True,True,True,True,False,1440.0,1440.0,2880.0,2880.0
2023-04-19 00:00:00,1-day,17610.2,17580.0,17669.0,Very Strong,15m,38,5,58.79999999999927,0.33278623578017585,0.33278623578017585,-30.200000000000728,-0.24442952754008626,86.15000000000146,43.14999999999782,,0.9928590062379956,,-112.04999999999927,56.25,False,False,False,True,True,True,True,False,1440.0,1440.0,2880.0,2880.0
